_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,did_you_read_the_article,did_you_read_the_article:confidence,is_constructive,is_constructive:confidence,is_toxic_popular_answer_1,is_toxic_popular_answer_2,is_toxic:confidence_answer1,is_toxic:confidence_answer2,your_comments,orig__golden,comment,did_you_read_the_article_gold,globe_url,is_constructive_gold,is_constructive_gold_reason,is_toxic_gold,title,url,your_comments_gold
1190862997,TRUE,golden,9,,1,1,no,1,1,4,0.4325,0.2274,"







",TRUE,Just another of hyphenated urban elite spouting its usual socialist drivel.,,http://www.theglobeandmail.com/opinion/president-trump-will-make-chaos-the-new-normal/article33010454/,no,,,President Trump will make chaos the new normal,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/chaos.html,
1190862998,TRUE,golden,14,,1,1,no,0.9258,1,2,0.4964,0.3586,"












",TRUE,"Sorry Tom, nobody told you the election is the over? You're still crying the impossible; so far your ilk have been wrong, wrong.",,http://www.theglobeandmail.com/opinion/president-trump-will-make-chaos-the-new-normal/article33010454/,no,,,President Trump will make chaos the new normal,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/chaos.html,
1190862999,TRUE,golden,10,,1,1,no,1,2,3,0.3943,0.3166,"








",TRUE,"Anonymous trolls, time to get out for a walk and some fresh air. ",,http://www.theglobeandmail.com/opinion/president-trump-will-make-chaos-the-new-normal/article33010454/,no,,,President Trump will make chaos the new normal,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/chaos.html,
1190863000,TRUE,golden,13,,1,1,yes,0.9348,1,2,0.7643,0.2357,"











",TRUE,"'What are you going to tell your daughters?'We are going to tell them that plenty of other countries in the world have elected female leaders, prime ministers, and presidents.  Some of them even 'third world countries'.We are going to tell them that being female is no guarantee that they will succeed, or get the top job.  We are going to tell them, when they run for election, their gender is no guarantee of winning or losing.And we are going to tell them that the most qualified person does not always get the the elected position. Or the job.And we are going to tell our sons the exact same thing.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,yes,"A carefully constructed argument, listing options to an question posed in the article.",,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863001,TRUE,golden,12,,1,1,no,0.9179,2,1,0.5067,0.4153,"










",TRUE,"Oh, puleeze - are we to understand the only qualification for office is the candidate's gender?",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,no,A rhetorical question without an argument behind it.,,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863002,TRUE,golden,11,,1,1,no,1,2,3,0.3628,0.2748,"









",TRUE,Another load of tosh from a GTA Liberal,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,no,An attack on the article's author.,,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863003,TRUE,golden,14,,1,1,no,0.9284,1,2,0.7121,0.22,"












",TRUE,If you think she lost because she was a women then you are really out to lunch.  Gender has nothing to do with it.  ,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,no,"An opinion with no support, and an attack (""out to lunch"").",,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863004,TRUE,golden,17,,1,1,no,0.825,1,2,0.467,0.3033,"















",TRUE,"This article is complete nonsense.No one voted FOR Hillary. But a lot of people voted AGAINST Trump. Frankly, if Clinton was anything but a complete and utter disaster she would have won in a landslide. ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,no,Just the author's opinion.,,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863005,TRUE,golden,15,,1,1,yes,0.6735,1,2,0.6568,0.2714,"













",TRUE,Just tell your daughters that Hillary won the popular vote and lost because of the peculiarities of the American system.Note too that some of our biggest provinces have female leaders so all is not lost.  My daughters still have lots of hope.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,yes,"The comment presents counterexamples to the theses in the article, but in a respectful manner.",,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863006,TRUE,golden,10,,1,1,yes,0.8992,1,2,0.8999,0.1001,"








",TRUE,"In my view, the failure of Hillary to win was nothing to do with gender, but all to do with the failure of the Democratic Party to look after the working class of America. Thomas Frank points out that Bill Clinton promised much to this group and then proceeded to sign NAFTA, which disadvantaged them. Similarly Bill and Hillary shifted welfare payments to the poor from the Fed Govt to the states, with disadvantage for those voters. He also suggests that another woman, Elizabeth Warren, would have done much better for the working classes and the poor; and Bernie Sanders might have obtained similarly high levels of support, eating into Trump's group of supporters.Frank R. Smith",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,yes,"The comment states an opinion, but clearly stated, with supporting arguments.",,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863007,TRUE,golden,11,,1,1,yes,1,1,2,0.739,0.1743,"









",TRUE,"I have 3 daughters, and I told them that Mrs. Clinton lost because she did not have a platform. If she did, she, and her party, did a poor job explaining it to the masses. The only message that I got from her was that Mr. Trump is not fit to be in office and that she wanted to be the first female President. I honestly believe that she lost because she offered no hope, or direction, to the average American. Mr. Trump, with all his shortcomings, at least offered change and some hope. He now has to make it happen or he will be out of power in 4 years.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,yes,"The comment states an opinion, but adds facts and evidence to support it.",,"Thank you, Hillary. Now women know retreat is not an option",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190863008,TRUE,golden,19,,1,1,no,0.9494,1,2,0.8903,0.1097,"

















",TRUE,Happy days are here again. ,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,no,An opinion with no supporting evidence.,,What Donald Trump's victory means for Canada and the world,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863009,FALSE,golden,2,,1,1,yes,0.5459,1,,1,,"
",TRUE,----'A Trump administration might make it harder for Canada to bring in carbon taxes – but easier to build pipelines.'---------lets hope so,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,no,An opinion with no supporting evidence.,,What Donald Trump's victory means for Canada and the world,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863010,TRUE,golden,10,,1,1,no,0.506,1,4,0.4982,0.3011,"








",TRUE,"More left-wing garbage spewed by the Globe.  To wit:'It means America's allies are left with questions about where they stand.'  Umm, Globe editorialists, haven't you noticed yet that Syria is in shambles, and that Obama's 'pivot' to Asia is invisible?'It means the Great Wall of Mexico is on the table.'  Yeah, right.Can the Globe's editorialists possibly become more juvenile, pedantic, idiotic and whiney? ",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,no,The comment does not present the criticism in a civilized way. ,,What Donald Trump's victory means for Canada and the world,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863011,TRUE,golden,13,,1,1,yes,1,1,2,0.7024,0.2243,"











",TRUE,"I think Canada will need to think carefully about its previous support for the Clinton and Obama agendas. It will be very difficult to engage in an immigration policy that ignores the dangers of radical Islam. By pushing such a policy, Canada could seriously risk its trading relationship and access to the US. As for green policies, Canada is free to do what it wants there because the decision to use resources well and to design for this is not something the US would meddle with. The more dopey aspects of the Trudeau agenda will need to be grounded in reality. ",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,yes,"The comment shows some reflection (e.g., ”I think""), and provides reasons for its claims.",,What Donald Trump's victory means for Canada and the world,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
